,id,raw_text,vw_text
3738,doc_3738,plz note if anyone calling from a mobile co &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt;  do not do so disconnect the callcoz it iz an attempt of 'terrorist' to make use of the sim card no itz confirmd by nokia n motorola n has been verified by cnn ibn,doc_3738 |@text plz:1 note:1 if:1 anyone:1 calling:1 from:1 a:1 mobile:1 co:1 &amp;:1 asks:1 u:1 to:2 type:1 #:2 &lt;#&gt;:2 or:1 do:2 not:1 so:1 disconnect:1 the:2 callcoz:1 it:1 iz:1 an:1 attempt:1 of:2 'terrorist':1 make:1 use:1 sim:1 card:1 no:1 itz:1 confirmd:1 by:2 nokia:1 n:2 motorola:1 has:1 been:1 verified:1 cnn:1 ibn:1
3739,doc_3739,we stopped to get ice cream and will go back after,doc_3739 |@text we:1 stopped:1 to:1 get:1 ice:1 cream:1 and:1 will:1 go:1 back:1 after:1
3740,doc_3740,did you stitch his trouser,doc_3740 |@text did:1 you:1 stitch:1 his:1 trouser:1
3741,doc_3741,no da  vijay going to talk in jaya tv,doc_3741 |@text no:1 da:1 vijay:1 going:1 to:1 talk:1 in:1 jaya:1 tv:1
3742,doc_3742,2/2 146tf150p,doc_3742 |@text 2/2:1 146tf150p:1
3743,doc_3743,hey i'm bored so i'm thinking of u so wat r u doing?,doc_3743 |@text hey:1 i'm:2 bored:1 so:2 thinking:1 of:1 u:2 wat:1 r:1 doing?:1
3744,doc_3744,nah wednesday when should i bring the mini cheetos bag over?,doc_3744 |@text nah:1 wednesday:1 when:1 should:1 i:1 bring:1 the:1 mini:1 cheetos:1 bag:1 over?:1
3745,doc_3745,nobody names their penis a girls name this story doesn't add up at all,doc_3745 |@text nobody:1 names:1 their:1 penis:1 a:1 girls:1 name:1 this:1 story:1 doesn't:1 add:1 up:1 at:1 all:1
3746,doc_3746,aight let me know when you're gonna be around usf,doc_3746 |@text aight:1 let:1 me:1 know:1 when:1 you're:1 gonna:1 be:1 around:1 usf:1
3747,doc_3747,i'm not she lip synced with shangela,doc_3747 |@text i'm:1 not:1 she:1 lip:1 synced:1 with:1 shangela:1
3748,doc_3748,ü neva tell me how i noe i'm not at home in da aft wat ,doc_3748 |@text ü:1 neva:1 tell:1 me:1 how:1 i:1 noe:1 i'm:1 not:1 at:1 home:1 in:1 da:1 aft:1 wat:1
3749,doc_3749,a bit of ur smile is my hppnss a drop of ur tear is my sorrow a part of ur heart is my life a heart like mine wil care for u forevr as my goodfriend,doc_3749 |@text a:4 bit:1 of:3 ur:3 smile:1 is:3 my:4 hppnss:1 drop:1 tear:1 sorrow:1 part:1 heart:2 life:1 like:1 mine:1 wil:1 care:1 for:1 u:1 forevr:1 as:1 goodfriend:1
3750,doc_3750,dear voucher holder 2 claim your 1st class airport lounge passes when using your holiday voucher call 08704439680 when booking quote 1st class x 2,doc_3750 |@text dear:1 voucher:2 holder:1 2:2 claim:1 your:2 1st:2 class:2 airport:1 lounge:1 passes:1 when:2 using:1 holiday:1 call:1 08704439680:1 booking:1 quote:1 x:1
3751,doc_3751,buzz! hey my love ! i think of you and hope your day goes well did you sleep in ? i miss you babe i long for the moment we are together again*loving smile*,doc_3751 |@text buzz!:1 hey:1 my:1 love:1 !:1 i:3 think:1 of:1 you:3 and:1 hope:1 your:1 day:1 goes:1 well:1 did:1 sleep:1 in:1 ?:1 miss:1 babe:1 long:1 for:1 the:1 moment:1 we:1 are:1 together:1 again*loving:1 smile*:1
3752,doc_3752,haha sounds crazy dunno can tahan anot,doc_3752 |@text haha:1 sounds:1 crazy:1 dunno:1 can:1 tahan:1 anot:1
3753,doc_3753,why are u up so early?,doc_3753 |@text why:1 are:1 u:1 up:1 so:1 early?:1
3754,doc_3754,ya that one is slow as poo,doc_3754 |@text ya:1 that:1 one:1 is:1 slow:1 as:1 poo:1
3755,doc_3755,bloomberg -message center +447797706009 why wait? apply for your future http//careers bloombergcom,doc_3755 |@text bloomberg:1 -message:1 center:1 +447797706009:1 why:1 wait?:1 apply:1 for:1 your:1 future:1 http//careers:1 bloombergcom:1
3756,doc_3756,"""im on gloucesterroad what are uup to later?""","doc_3756 |@text ""im:1 on:1 gloucesterroad:1 what:1 are:1 uup:1 to:1 later?"":1"
3757,doc_3757,yes)here tv is always available in work place,doc_3757 |@text yes)here:1 tv:1 is:1 always:1 available:1 in:1 work:1 place:1
3758,doc_3758,yes! the only place in town to meet exciting adult singles is now in the uk txt chat to 86688 now! 150p/msg,doc_3758 |@text yes!:1 the:2 only:1 place:1 in:2 town:1 to:2 meet:1 exciting:1 adult:1 singles:1 is:1 now:1 uk:1 txt:1 chat:1 86688:1 now!:1 150p/msg:1
3759,doc_3759,lol no ouch but wish i'd stayed out a bit longer,doc_3759 |@text lol:1 no:1 ouch:1 but:1 wish:1 i'd:1 stayed:1 out:1 a:1 bit:1 longer:1
3760,doc_3760,"god asked ""what is forgiveness?"" a little child gave lovely reply ""it is d wonderful fruit that a tree gives when it is being hurt by a stone good night","doc_3760 |@text god:1 asked:1 ""what:1 is:3 forgiveness?"":1 a:3 little:1 child:1 gave:1 lovely:1 reply:1 ""it:1 d:1 wonderful:1 fruit:1 that:1 tree:1 gives:1 when:1 it:1 being:1 hurt:1 by:1 stone:1 good:1 night:1"
3761,doc_3761,we'll join the  &lt;#&gt;  bus,doc_3761 |@text we'll:1 join:1 the:1 &lt;#&gt;:1 bus:1
3762,doc_3762,was just about to ask will keep this one maybe that's why you didn't get all the messages we sent you on glo,doc_3762 |@text was:1 just:1 about:1 to:1 ask:1 will:1 keep:1 this:1 one:1 maybe:1 that's:1 why:1 you:2 didn't:1 get:1 all:1 the:1 messages:1 we:1 sent:1 on:1 glo:1
3763,doc_3763,free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates wwwgetzedcouk pobox 36504 w45wq norm150p/tone 16+,doc_3763 |@text free:1 for:1 1st:1 week!:1 no1:1 nokia:2 tone:1 4:1 ur:2 mob:1 every:1 week:1 just:1 txt:1 to:1 8007:1 get:1 txting:1 and:1 tell:1 mates:1 wwwgetzedcouk:1 pobox:1 36504:1 w45wq:1 norm150p/tone:1 16+:1
3764,doc_3764,ki will send in  &lt;#&gt;  min),doc_3764 |@text ki:1 will:1 send:1 in:1 &lt;#&gt;:1 min):1
3765,doc_3765,would me smoking you out help us work through this difficult time,doc_3765 |@text would:1 me:1 smoking:1 you:1 out:1 help:1 us:1 work:1 through:1 this:1 difficult:1 time:1
3766,doc_3766,someone u know has asked our dating service 2 contact you! cant guess who? call 09058095107 now all will be revealed pobox 7 s3xy 150p ,doc_3766 |@text someone:1 u:1 know:1 has:1 asked:1 our:1 dating:1 service:1 2:1 contact:1 you!:1 cant:1 guess:1 who?:1 call:1 09058095107:1 now:1 all:1 will:1 be:1 revealed:1 pobox:1 7:1 s3xy:1 150p:1
3767,doc_3767,yesmum lookin strong),doc_3767 |@text yesmum:1 lookin:1 strong):1
3768,doc_3768,sir goodmorning once free call me,doc_3768 |@text sir:1 goodmorning:1 once:1 free:1 call:1 me:1
3769,doc_3769,where are you call me,doc_3769 |@text where:1 are:1 you:1 call:1 me:1
3770,doc_3770,was gr8 to see that message so when r u leaving? congrats dear what school and wat r ur plans,doc_3770 |@text was:1 gr8:1 to:1 see:1 that:1 message:1 so:1 when:1 r:2 u:1 leaving?:1 congrats:1 dear:1 what:1 school:1 and:1 wat:1 ur:1 plans:1
3771,doc_3771,love it! the girls at the office may wonder why you are smiling but sore,doc_3771 |@text love:1 it!:1 the:2 girls:1 at:1 office:1 may:1 wonder:1 why:1 you:1 are:1 smiling:1 but:1 sore:1
3772,doc_3772,hi wlcome back did wonder if you got eaten by a lion or something nothing much,doc_3772 |@text hi:1 wlcome:1 back:1 did:1 wonder:1 if:1 you:1 got:1 eaten:1 by:1 a:1 lion:1 or:1 something:1 nothing:1 much:1
3773,doc_3773,does uncle timi help in clearing cars,doc_3773 |@text does:1 uncle:1 timi:1 help:1 in:1 clearing:1 cars:1
3774,doc_3774,i came hostel i m going to sleep plz call me up before class hrishi,doc_3774 |@text i:2 came:1 hostel:1 m:1 going:1 to:1 sleep:1 plz:1 call:1 me:1 up:1 before:1 class:1 hrishi:1
3775,doc_3775,ok but bag again,doc_3775 |@text ok:1 but:1 bag:1 again:1
3776,doc_3776,hi! you just spoke to maneesha v we'd like to know if you were satisfied with the experience reply toll free with yes or no,doc_3776 |@text hi!:1 you:2 just:1 spoke:1 to:2 maneesha:1 v:1 we'd:1 like:1 know:1 if:1 were:1 satisfied:1 with:2 the:1 experience:1 reply:1 toll:1 free:1 yes:1 or:1 no:1
3777,doc_3777,ok lor msg me b4 u call,doc_3777 |@text ok:1 lor:1 msg:1 me:1 b4:1 u:1 call:1
3778,doc_3778,mila age23 blonde new in uk i look sex with uk guys if u like fun with me text mtalk to 6986618  30pp/txt 1st 5free £150 increments help08718728876,doc_3778 |@text mila:1 age23:1 blonde:1 new:1 in:1 uk:2 i:1 look:1 sex:1 with:2 guys:1 if:1 u:1 like:1 fun:1 me:1 text:1 mtalk:1 to:1 6986618:1 30pp/txt:1 1st:1 5free:1 £150:1 increments:1 help08718728876:1
3779,doc_3779,"once a fishrman woke early in d mrng it was very dark he waited a while &amp; found a sack ful of stones he strtd throwin thm in2 d sea 2 pass time atlast he had jus 1stone sun rose up &amp; he found out tht those r nt stones those were diamonds moral""dont wake up early in d mrng'' good night","doc_3779 |@text once:1 a:3 fishrman:1 woke:1 early:2 in:2 d:3 mrng:1 it:1 was:1 very:1 dark:1 he:4 waited:1 while:1 &amp;:2 found:2 sack:1 ful:1 of:1 stones:2 strtd:1 throwin:1 thm:1 in2:1 sea:1 2:1 pass:1 time:1 atlast:1 had:1 jus:1 1stone:1 sun:1 rose:1 up:2 out:1 tht:1 those:2 r:1 nt:1 were:1 diamonds:1 moral""dont:1 wake:1 mrng'':1 good:1 night:1"
3780,doc_3780,claim a 200 shopping spree just call 08717895698 now! have you won! mobstorequiz10ppm,doc_3780 |@text claim:1 a:1 200:1 shopping:1 spree:1 just:1 call:1 08717895698:1 now!:1 have:1 you:1 won!:1 mobstorequiz10ppm:1
3781,doc_3781,then ur physics get a-?,doc_3781 |@text then:1 ur:1 physics:1 get:1 a-?:1
3782,doc_3782,dear friends sorry for the late information today is the birthday of our loving arpraveesh for more details log on to face book and see its his number + &lt;#&gt;  dont miss a delicious treat,doc_3782 |@text dear:1 friends:1 sorry:1 for:2 the:2 late:1 information:1 today:1 is:1 birthday:1 of:1 our:1 loving:1 arpraveesh:1 more:1 details:1 log:1 on:1 to:1 face:1 book:1 and:1 see:1 its:1 his:1 number:1 +:1 &lt;#&gt;:1 dont:1 miss:1 a:1 delicious:1 treat:1
3783,doc_3783,how r ü going to send it to me?,doc_3783 |@text how:1 r:1 ü:1 going:1 to:2 send:1 it:1 me?:1
3784,doc_3784,can you do online transaction?,doc_3784 |@text can:1 you:1 do:1 online:1 transaction?:1
3785,doc_3785,dear got train and seat mine lower seat,doc_3785 |@text dear:1 got:1 train:1 and:1 seat:2 mine:1 lower:1
3786,doc_3786,let me know if you need anything else salad or desert or something how many beers shall i get?,doc_3786 |@text let:1 me:1 know:1 if:1 you:1 need:1 anything:1 else:1 salad:1 or:2 desert:1 something:1 how:1 many:1 beers:1 shall:1 i:1 get?:1
3787,doc_3787,wat r u doing?,doc_3787 |@text wat:1 r:1 u:1 doing?:1
3788,doc_3788,whore you are unbelievable,doc_3788 |@text whore:1 you:1 are:1 unbelievable:1
3789,doc_3789,want to funk up ur fone with a weekly new tone reply tones2u 2 this text wwwringtonescouk the original n best tones 3gbp network operator rates apply,doc_3789 |@text want:1 to:1 funk:1 up:1 ur:1 fone:1 with:1 a:1 weekly:1 new:1 tone:1 reply:1 tones2u:1 2:1 this:1 text:1 wwwringtonescouk:1 the:1 original:1 n:1 best:1 tones:1 3gbp:1 network:1 operator:1 rates:1 apply:1
3790,doc_3790,"are you sure you don't mean ""get here we made you hold all the weed""","doc_3790 |@text are:1 you:3 sure:1 don't:1 mean:1 ""get:1 here:1 we:1 made:1 hold:1 all:1 the:1 weed"":1"
3791,doc_3791,i love you !!! you know? can you feel it? does it make your belly warm? i wish it does my love  i shall meet you in your dreams ahmad  *adoring kiss*,doc_3791 |@text i:3 love:2 you:4 !!!:1 know?:1 can:1 feel:1 it?:1 does:2 it:2 make:1 your:2 belly:1 warm?:1 wish:1 my:1 shall:1 meet:1 in:1 dreams:1 ahmad:1 *adoring:1 kiss*:1
3792,doc_3792,twinks bears scallies skins and jocks are calling now don't miss the weekend's fun call 08712466669 at 10p/min 2 stop texts call 08712460324(nat rate),doc_3792 |@text twinks:1 bears:1 scallies:1 skins:1 and:1 jocks:1 are:1 calling:1 now:1 don't:1 miss:1 the:1 weekend's:1 fun:1 call:2 08712466669:1 at:1 10p/min:1 2:1 stop:1 texts:1 08712460324(nat:1 rate):1
3793,doc_3793,love it! i want to flood that pretty pussy with cum,doc_3793 |@text love:1 it!:1 i:1 want:1 to:1 flood:1 that:1 pretty:1 pussy:1 with:1 cum:1
3794,doc_3794,hey are you angry with me reply me dr,doc_3794 |@text hey:1 are:1 you:1 angry:1 with:1 me:2 reply:1 dr:1
3795,doc_3795,"short but cute ""be a good person but dont try to prove it"" gud noon","doc_3795 |@text short:1 but:2 cute:1 ""be:1 a:1 good:1 person:1 dont:1 try:1 to:1 prove:1 it"":1 gud:1 noon:1"
3796,doc_3796,also remember the beads don't come off ever,doc_3796 |@text also:1 remember:1 the:1 beads:1 don't:1 come:1 off:1 ever:1
3797,doc_3797,they have a thread on the wishlist section of the forums where ppl post nitro requests start from the last page and collect from the bottom up,doc_3797 |@text they:1 have:1 a:1 thread:1 on:1 the:4 wishlist:1 section:1 of:1 forums:1 where:1 ppl:1 post:1 nitro:1 requests:1 start:1 from:2 last:1 page:1 and:1 collect:1 bottom:1 up:1
3798,doc_3798,for the first time in the history 'need' 'comfort' and 'luxury' are sold at same price in india!! onion-rs &lt;#&gt;  petrol-rs &lt;#&gt;  beer-rs &lt;#&gt;  shesil  &lt;#&gt;,doc_3798 |@text for:1 the:2 first:1 time:1 in:2 history:1 'need':1 'comfort':1 and:1 'luxury':1 are:1 sold:1 at:1 same:1 price:1 india!!:1 onion-rs:1 &lt;#&gt;:4 petrol-rs:1 beer-rs:1 shesil:1
3799,doc_3799,"feb  &lt;#&gt;  is ""i love u"" day send dis to all ur ""valued frnds"" evn me if 3 comes back u'll gt married d person u luv! if u ignore dis u will lose ur luv 4 evr","doc_3799 |@text feb:1 &lt;#&gt;:1 is:1 ""i:1 love:1 u"":1 day:1 send:1 dis:2 to:1 all:1 ur:2 ""valued:1 frnds"":1 evn:1 me:1 if:2 3:1 comes:1 back:1 u'll:1 gt:1 married:1 d:1 person:1 u:3 luv!:1 ignore:1 will:1 lose:1 luv:1 4:1 evr:1"
3800,doc_3800,actually nvm got hella cash we still on for  &lt;#&gt; ish?,doc_3800 |@text actually:1 nvm:1 got:1 hella:1 cash:1 we:1 still:1 on:1 for:1 &lt;#&gt;:1 ish?:1
3801,doc_3801,we tried to contact you re your reply to our offer of a video handset? 750 anytime any networks mins? unlimited text? camcorder? reply or call 08000930705 now,doc_3801 |@text we:1 tried:1 to:2 contact:1 you:1 re:1 your:1 reply:2 our:1 offer:1 of:1 a:1 video:1 handset?:1 750:1 anytime:1 any:1 networks:1 mins?:1 unlimited:1 text?:1 camcorder?:1 or:1 call:1 08000930705:1 now:1
3802,doc_3802,it's ok at least armand's still around,doc_3802 |@text it's:1 ok:1 at:1 least:1 armand's:1 still:1 around:1
3803,doc_3803,no da i am happy that we sit together na,doc_3803 |@text no:1 da:1 i:1 am:1 happy:1 that:1 we:1 sit:1 together:1 na:1
3804,doc_3804,yup song bro no creative neva test quality he said check review online,doc_3804 |@text yup:1 song:1 bro:1 no:1 creative:1 neva:1 test:1 quality:1 he:1 said:1 check:1 review:1 online:1
3805,doc_3805,no dude its not fakemy frnds got money thts y i'm reffering uif u member wit my mail link u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rsi can draw my acc wen it is  &lt;#&gt; rs,doc_3805 |@text no:1 dude:1 its:1 not:1 fakemy:1 frnds:1 got:1 money:1 thts:1 y:1 i'm:1 reffering:1 uif:1 u:2 member:1 wit:1 my:2 mail:1 link:1 vl:1 be:2 credited:1 &lt;#&gt;:3 rs:2 and:1 il:1 getiing:1 rsi:1 can:1 draw:1 acc:1 wen:1 it:1 is:1
3806,doc_3806,dude while were makin those weirdy brownies my sister made awesome cookies i took pics,doc_3806 |@text dude:1 while:1 were:1 makin:1 those:1 weirdy:1 brownies:1 my:1 sister:1 made:1 awesome:1 cookies:1 i:1 took:1 pics:1
3807,doc_3807,urgent! we are trying to contact you last weekends draw shows that you have won a £900 prize guaranteed call 09061701851 claim code k61 valid 12hours only,doc_3807 |@text urgent!:1 we:1 are:1 trying:1 to:1 contact:1 you:2 last:1 weekends:1 draw:1 shows:1 that:1 have:1 won:1 a:1 £900:1 prize:1 guaranteed:1 call:1 09061701851:1 claim:1 code:1 k61:1 valid:1 12hours:1 only:1
3808,doc_3808,pls dont restrict her from eating anythin she likes for the next two days,doc_3808 |@text pls:1 dont:1 restrict:1 her:1 from:1 eating:1 anythin:1 she:1 likes:1 for:1 the:1 next:1 two:1 days:1
3809,doc_3809,mm you ask him to come its enough -),doc_3809 |@text mm:1 you:1 ask:1 him:1 to:1 come:1 its:1 enough:1 -):1
3810,doc_3810,at the funeral home with audrey and dad,doc_3810 |@text at:1 the:1 funeral:1 home:1 with:1 audrey:1 and:1 dad:1
3811,doc_3811,aight can you text me the address?,doc_3811 |@text aight:1 can:1 you:1 text:1 me:1 the:1 address?:1
3812,doc_3812,excellent! wish we were together right now!,doc_3812 |@text excellent!:1 wish:1 we:1 were:1 together:1 right:1 now!:1
3813,doc_3813,yep then is fine 730 or 830 for ice age,doc_3813 |@text yep:1 then:1 is:1 fine:1 730:1 or:1 830:1 for:1 ice:1 age:1
3814,doc_3814,pls i wont belive godnot only jesus,doc_3814 |@text pls:1 i:1 wont:1 belive:1 godnot:1 only:1 jesus:1
3815,doc_3815,can dunno wat to get 4 her,doc_3815 |@text can:1 dunno:1 wat:1 to:1 get:1 4:1 her:1
3816,doc_3816,not yet chikkuk then wat abt tht guy did he stopped irritating or msging to u,doc_3816 |@text not:1 yet:1 chikkuk:1 then:1 wat:1 abt:1 tht:1 guy:1 did:1 he:1 stopped:1 irritating:1 or:1 msging:1 to:1 u:1
3817,doc_3817,how long does it take to get it,doc_3817 |@text how:1 long:1 does:1 it:2 take:1 to:1 get:1
3818,doc_3818,this is my number by vivek,doc_3818 |@text this:1 is:1 my:1 number:1 by:1 vivek:1
3819,doc_3819,74355 xmas iscoming & ur awarded either £500 cd gift vouchers & free entry 2 r £100 weekly draw txt music to 87066 tnc,doc_3819 |@text 74355:1 xmas:1 iscoming:1 &:2 ur:1 awarded:1 either:1 £500:1 cd:1 gift:1 vouchers:1 free:1 entry:1 2:1 r:1 £100:1 weekly:1 draw:1 txt:1 music:1 to:1 87066:1 tnc:1
3820,doc_3820,sorry brah just finished the last of my exams what up,doc_3820 |@text sorry:1 brah:1 just:1 finished:1 the:1 last:1 of:1 my:1 exams:1 what:1 up:1
3821,doc_3821,i got arrested for possession at i shit you not  &lt;time&gt;  pm,doc_3821 |@text i:2 got:1 arrested:1 for:1 possession:1 at:1 shit:1 you:1 not:1 &lt;time&gt;:1 pm:1
3822,doc_3822,you are right though i can't give you the space you want and need this is really starting to become an issue i was going to suggest setting a definite move out--if i'm still there-- after greece but maybe you are ready and should do it now,doc_3822 |@text you:4 are:2 right:1 though:1 i:2 can't:1 give:1 the:1 space:1 want:1 and:2 need:1 this:1 is:1 really:1 starting:1 to:2 become:1 an:1 issue:1 was:1 going:1 suggest:1 setting:1 a:1 definite:1 move:1 out--if:1 i'm:1 still:1 there--:1 after:1 greece:1 but:1 maybe:1 ready:1 should:1 do:1 it:1 now:1
3823,doc_3823,just normal only here ),doc_3823 |@text just:1 normal:1 only:1 here:1 ):1
3824,doc_3824,please protect yourself from e-threats sib never asks for sensitive information like passwordsatm/sms pin thru email never share your password with anybody,doc_3824 |@text please:1 protect:1 yourself:1 from:1 e-threats:1 sib:1 never:2 asks:1 for:1 sensitive:1 information:1 like:1 passwordsatm/sms:1 pin:1 thru:1 email:1 share:1 your:1 password:1 with:1 anybody:1
3825,doc_3825,i miss you so much i'm so desparate i have recorded the message you left for me the other day and listen to it just to hear the sound of your voice i love you,doc_3825 |@text i:3 miss:1 you:3 so:2 much:1 i'm:1 desparate:1 have:1 recorded:1 the:3 message:1 left:1 for:1 me:1 other:1 day:1 and:1 listen:1 to:2 it:1 just:1 hear:1 sound:1 of:1 your:1 voice:1 love:1
3826,doc_3826,hi i'm always online on yahoo and would like to chat with you someday,doc_3826 |@text hi:1 i'm:1 always:1 online:1 on:1 yahoo:1 and:1 would:1 like:1 to:1 chat:1 with:1 you:1 someday:1
3827,doc_3827,goodmorningmy grandfather expiredso am on leave today,doc_3827 |@text goodmorningmy:1 grandfather:1 expiredso:1 am:1 on:1 leave:1 today:1
3828,doc_3828,congratulations u can claim 2 vip row a tickets 2 c blu in concert in november or blu gift guaranteed call 09061104276 to claim ts&cs wwwsmsconet cost£375max ,doc_3828 |@text congratulations:1 u:1 can:1 claim:2 2:2 vip:1 row:1 a:1 tickets:1 c:1 blu:2 in:2 concert:1 november:1 or:1 gift:1 guaranteed:1 call:1 09061104276:1 to:1 ts&cs:1 wwwsmsconet:1 cost£375max:1
3829,doc_3829,where are you ? what are you doing ? are yuou working on getting the pc to your mom's ? did you find a spot that it would work ? i need you,doc_3829 |@text where:1 are:3 you:4 ?:4 what:1 doing:1 yuou:1 working:1 on:1 getting:1 the:1 pc:1 to:1 your:1 mom's:1 did:1 find:1 a:1 spot:1 that:1 it:1 would:1 work:1 i:1 need:1
